ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0034762	regulation of transmembrane transport	156/4760	419/15504	0.372315035799523	1.2126832594613	2.93762267457319	0.00224069576978938	0.0303647605233243	0.0259826795995811	SCN10A/CFTR/GRIN2B/GRIN2A/KCNAB3/CHRM3/GRIA1/OPRM1/ASIC2/SLC17A8/LHCGR/CACNA1D/CACNB4/KCNC2/KCNG3/KCNJ15/TMC2/RELN/SHANK1/NOS1AP/CRACR2A/GNB5/POU4F2/KCNG4/DPP10/NLGN1/KCNJ10/RYR2/SCN5A/HAP1/RGS7/KCNIP1/ATP4A/CACNG7/FFAR4/CACNA1F/CACNG8/OPRK1/CACNG2/KCNJ18/JPH4/IL13/KCNJ9/GRM6/UBASH3B/KCNC1/DRD1/KCNJ1/KCNMB1/CALHM1/KCNS1/BPIFA1/DPP6/EPHB2/KCNG1/PIK3CG/CACNG3/BDKRB1/TRPC3/KEL/ITLN1/SLC34A1/CACNB3/HEPH/CNIH3/P2RX7/GRIN2C/MMP9/STAC2/TMC1/PCSK9/CD19/GRIN1/GRIN2D/OAZ3/KCNE4/CALCA/CRHBP/JPH3/KCNE1/AZIN2/OCLN/SLC26A5/P2RX4/HPCA/CCR2/PRKCB/CAPN10/TNF/WNK4/FXYD3/PPP3R2/HAMP/SLC1A2/RGS9/TERT/MAPK8IP2/CLTRN/MS4A1/KCNIP3/TCAF2/KCNE3/SLC6A9/LEP/KCNN4/CXCL11/PRRT1/F2/BAX/SNCA/KCNJ5/SLC8A1/KCNQ1/NTSR1/KCNAB2/TRPC6/IL1B/FGF12/KCNH2/TREM2/P2RX1/RGS4/CXCL10/GPC3/GPR35/DAPK1/ERFE/ITGB3/NPSR1/FKBP1B/STAC/PTPN6/P2RX3/P2RY6/KCNS2/FXYD5/ADRA2A/OPN3/LYN/CACNA1C/PTK2B/REM1/SIRT6/FXYD2/CORO1A/RNASEL/NR4A3/FXYD4/CACNG4/CNIH2/FYN/TRIB3/STK39/FXYD7/ACE2/PLP1	156
GO:0050995	negative regulation of lipid catabolic process	15/4760	25/15504	0.6	1.95428571428571	3.17837639543474	0.00228187993760751	0.0307120295238901	0.0262798325828769	HCAR1/MFSD2A/PIK3CG/ADORA1/TNF/CNR1/APOA2/ALK/IL1B/ENDOU/ADRA2A/CIDEC/APOC1/HCAR2/SORL1	15
GO:0043303	mast cell degranulation	25/4760	49/15504	0.510204081632653	1.66180758017493	3.08832944763441	0.00232201142914936	0.0311812963342914	0.0266813773002148	CLNK/SCN11A/STXBP2/GATA1/IL13/IL13RA2/PIK3CG/RAB44/BTK/ADGRE2/PLA2G3/CPLX2/IL4R/MRGPRX2/CD300A/SYK/UNC13D/FGR/LYN/MILR1/LAT2/FCER1A/NR4A3/PIK3CD/KIT	25
GO:0031338	regulation of vesicle fusion	18/4760	32/15504	0.5625	1.83214285714286	3.13637512333283	0.00234323785218764	0.0312537264879622	0.0267433547188983	RPH3A/SYT1/ERC2/SYT3/SYT5/SYT4/CPLX4/DOC2A/SLAMF1/GRIK5/CPLX2/SNCA/PRRT2/DOC2B/SYT13/SPHK1/CORO1A/SYT9	18
GO:0007596	blood coagulation	89/4760	224/15504	0.397321428571429	1.29413265306122	2.95143975208102	0.00237825248351858	0.0316494633874091	0.0270819809713979	HRG/DGKI/HNF4A/FGB/ADAMTS18/DGKK/HPSE/ADTRP/KRT1/FGA/KNG1/F9/CYP4F11/F13B/SLC4A1/SERPINA10/CYP4F2/APOH/GATA1/PLG/MPIG6B/UBASH3B/PLAUR/SERPINB2/ANGPT4/PLCG2/COMP/SCUBE1/SLC7A11/EPHB2/TYRO3/PIK3CG/FGG/PRRG4/F2RL1/VAV1/C4BPB/SERPINF2/SHH/PTPRJ/DGKB/TREML1/WAS/DGKA/VAV3/TSPAN32/ENTPD2/ST3GAL4/F2/ADORA2A/SYK/PROZ/PLEK/EMILIN1/SERPINA1/MFSD2B/F11/MERTK/P2RX1/MMRN1/RAP2B/F13A1/EMILIN2/ITGB3/CPB2/GP6/PTPN6/SERPIND1/ADAMTS13/ADRA2A/LYN/VPS33B/CTSG/HTR2A/F11R/F7/PRKCD/RAB27A/ANGPTL4/CD40/SELP/SERPINE2/CD40LG/SERPINC1/FERMT3/PROCR/ANGPTL6/CEACAM1/IL6	89
GO:0002700	regulation of production of molecular mediator of immune response	73/4760	179/15504	0.407821229050279	1.32833200319234	2.94081591699399	0.00256153696828589	0.0335606679782944	0.028717370669139	CR1/CLNK/KLK3/FCGR2B/IL17F/FCRL3/KIR2DL4/ZPBP2/IL13/KLK7/LILRB1/PLCG2/IL13RA2/TWIST1/EPHB2/LILRB4/PGC/CD244/SLAMF1/F2RL1/BTK/EVPL/NOD2/P2RX7/IL18R1/INAVA/CD28/PKP3/JAK3/HPX/TRIM6/CD86/IL2/NLRP3/CCR2/PRKCZ/TNF/IL17A/IL4R/HLA-G/APOA2/CLC/SYK/ACP5/SASH3/FOXP3/SCIMP/KMT5C/IL1B/CGAS/CARD9/TLR7/CD22/TBX21/FFAR2/PRG2/C17orf99/TNFSF4/TLR3/HLA-F/SEMA7A/HTR2A/IL2RG/IRF5/CD40/NR4A3/IL27RA/KIT/CD160/GATA3/CD40LG/EPX/IL6	73
GO:0050807	regulation of synapse organization	114/4760	297/15504	0.383838383838384	1.25021645021645	2.89801520840642	0.00265822073034263	0.0343711422818539	0.0294108816269121	GPM6A/PTPRT/GRIN2B/CBLN2/GPR158/SHANK2/SLITRK1/ASIC2/PTPRO/TIAM1/GRID2/NRXN1/SLC12A5/RELN/LRP8/ROR2/NLGN1/GRID1/NRCAM/NRXN2/KIF1A/FCGR2B/CTTNBP2/CTNNA2/KLK8/LRTM2/LINGO2/PRMT8/CLSTN3/NEUROD2/HTR4/WNT7A/ROBO2/CDH8/ZNF804A/ICAM5/IGSF9/SNAP25/PCDH8/SYNDIG1/NEFL/MUSK/LRFN5/MDGA1/SLC7A11/CARMIL3/SRCIN1/EPHB2/NTNG2/DRD2/LRRTM1/CUX2/SLITRK5/NTRK1/ADGRB1/PAK3/CDC20/EPHB3/ST8SIA2/SLITRK6/ASIC1/LILRB2/SLITRK3/NGEF/GHSR/CHRFAM7A/TNF/ABHD17C/CDH2/BAIAP2/EPHA7/SLIT1/DKK1/EFNB3/CHRNB2/RAB17/TPBG/SEMA4A/ARHGAP33/NLGN3/CFL1/NFATC4/SNCA/SLITRK2/CAMKV/NRP2/LHFPL4/IL1RAPL2/GRIPAP1/PLPPR4/VSTM5/ADGRB3/ARHGAP22/TREM2/PTPN13/CLN3/IL10RA/CYFIP2/EFNA5/SARM1/CDK5/NTRK2/SEMA7A/PTK2B/THBS2/SIPA1L1/NLGN4X/ELMO1/FYN/CBLN1/FRMPD4/MARK1/TANC2/SRGAP2B	114
GO:0030574	collagen catabolic process	22/4760	42/15504	0.523809523809524	1.70612244897959	3.05000238915616	0.00273011925302373	0.0350710763913374	0.0300098049641654	MMP8/MMP7/ADAMTS3/PRSS2/MMP1/MMP10/MMP20/MMP13/ADAMTS14/KLK6/MMP12/MMP26/MMP3/MMP9/TMPRSS6/MMP16/MMP25/MMP11/MMP14/MMP19/ADAMTS2/MMP21	22
GO:0007588	excretion	17/4760	30/15504	0.566666666666667	1.84571428571429	3.08610961657539	0.00277373097428129	0.035324806085363	0.0302269177367065	ATP6V0A4/CORIN/CHRNB4/SCN11A/UMOD/SLC22A6/ABCG2/DRD2/SLC22A12/ATP6V1B1/CHRNB2/CLN3/NPSR1/CHRNA3/NPR1/TACR1/LIPA	17
GO:0043269	regulation of monoatomic ion transport	157/4760	424/15504	0.370283018867925	1.20606469002695	2.8636120925992	0.00279484443443424	0.0354156256422562	0.0303046306976344	SCN10A/CASR/EPPIN/CFTR/GRIN2B/GRIN2A/KCNAB3/GRIA1/ASIC2/LHCGR/CACNA1D/CACNB4/KCNC2/KCNG3/KCNJ15/TMC2/DRD3/NOS1AP/ABCB1/CRACR2A/LILRA2/GNB5/KCNG4/DPP10/PLPP4/KCNJ10/RYR2/SCN5A/ATP2C2/TF/HAP1/RGS7/SEMG1/KCNIP1/ATP4A/CACNA1F/FCRL3/NKAIN3/OPRK1/RCVRN/PRKG2/CNKSR3/KCNJ18/JPH4/IL13/KCNJ9/GRM6/UBASH3B/KCNC1/LILRB1/DRD1/KCNJ1/KCNMB1/SPINK1/CALHM1/SPTBN4/KCNS1/BPIFA1/DPP6/EPHB2/KCNG1/PIK3CG/DRD2/HTR1A/MCHR1/BDKRB1/TRPC3/KEL/CACNB3/HEPH/GCK/P2RX7/GRIN2C/MMP9/STAC2/TMC1/PCSK9/CD19/GRIN1/GRIN2D/KCNE4/CALCA/JPH3/GCG/KCNE1/LILRB2/EFHB/SLC26A5/P2RX4/HPCA/CCR2/ADORA1/WNK4/CCL4/CNR1/FXYD3/PPP3R2/HAMP/OPRD1/GRAMD2A/RGS9/CD4/MS4A1/KCNIP3/TCAF2/LILRA5/KCNE3/SLC6A9/CNTN1/LEP/KCNN4/CXCL11/F2/ADORA2A/BAX/SNCA/KCNJ5/SLC8A1/KCNQ1/NTSR1/KCNAB2/TRPC6/ABCC8/FGF12/KCNH2/TREM2/P2RX1/RGS4/CXCL10/GPR35/ITGB3/NPSR1/FKBP1B/STAC/PTPN6/P2RX3/PTGS2/P2RY6/KCNS2/FXYD5/TRPV3/ADRA2A/LYN/CACNA1C/PTK2B/REM1/HTR2A/FXYD2/IL16/CORO1A/FXYD4/FYN/SERPINE2/STK39/FXYD7/SCN2B/PLP1	157
GO:0003228	atrial cardiac muscle tissue development	13/4760	21/15504	0.619047619047619	2.01632653061225	3.10201364080606	0.00304700339253268	0.0383922427459117	0.0328516782343837	ISL1/WNT2/CACNA1G/BMP10/HCN4/GJB6/ZIC3/SHOX2/TBX5/MESP1/GATA6/BMP4/TBX3	13
GO:0010951	negative regulation of endopeptidase activity	19/4760	35/15504	0.542857142857143	1.76816326530612	3.02820161837701	0.00309247205638155	0.0387781912953941	0.0331819287395843	CR1/FETUB/SERPINB11/SERPINB13/SERPINB10/SERPINB2/SERPINB5/SERPINI2/SPOCK3/SERPINB7/SERPINB12/SERPINF2/SERPINB4/SERPINB3/CRB2/SPOCK2/SERPIND1/SERPINB9/SERPINE2	19
GO:0045471	response to ethanol	50/4760	116/15504	0.431034482758621	1.40394088669951	2.90659197612087	0.0031038268615361	0.0387781912953941	0.0331819287395843	FGFR2/GRIN2B/ABCB11/GRIN2A/GRIA1/OPRM1/ADH7/KCNC2/PAX6/TNFRSF11A/GLRA2/RGS7/SLC6A3/OPRK1/PENK/IL13/TBXAS1/KCNMB1/SPINK1/CYP7A1/DRD2/UGT1A1/TNC/GRIN1/CRHBP/IL2/PRKCB/CHRFAM7A/TNF/CNR1/OPRD1/CHRNB2/LEP/VCAM1/CLDN18/CLDN1/ABAT/RGS4/GLRA1/CDK1/CLDN7/FOSB/PTK2B/TACR1/FYN/RGS19/GATA3/GRIN3A/CD27/CD14	50
GO:0001894	tissue homeostasis	98/4760	252/15504	0.388888888888889	1.26666666666667	2.84075614245543	0.00323097577942087	0.0401128691105459	0.0343239929430256	ADGRV1/CDHR1/ABCA4/RP1/CNGB1/SH3GL2/MUC13/SERPINA3/MUC4/CXADR/PCDH15/RPE65/COL2A1/TNFSF11/TNFRSF11A/CRACD/DCSTAMP/TF/PRDM14/CARTPT/USH2A/FSHB/ILDR2/MIP/MUC6/HTR4/NXNL2/NEUROD1/LRRK1/MINAR2/GPR55/RP1L1/NOX4/MFSD2A/GATA1/CDH3/UBASH3B/CLRN1/SPP1/COMP/TULP1/RHO/GJB6/ILDR1/USH1C/CRB1/WHRN/NPHP4/NOD2/P2RX7/CUBN/INAVA/SLC2A1/IAPP/CALCA/PKP3/OCLN/P2RX4/RDH12/VSIG1/TNFRSF11B/CCR2/IL20RA/IL17A/HAMP/CRB2/AIPL1/SLC39A8/PIWIL4/CLDN18/SYK/BAX/ACP5/PROM1/SASH3/TJP3/CLDN1/PERP/ABCC8/INPP5D/TMEM119/IL10RA/ITGB3/ALPL/ADAM8/PTGS2/PTK2B/F11R/COL14A1/BRINP1/CORO1A/SLC1A1/SIGLEC15/STK39/SLC28A2/ABCC6/IL6/LIPA	98
GO:0060249	anatomical structure homeostasis	98/4760	252/15504	0.388888888888889	1.26666666666667	2.84075614245543	0.00323097577942087	0.0401128691105459	0.0343239929430256	ADGRV1/CDHR1/ABCA4/RP1/CNGB1/SH3GL2/MUC13/SERPINA3/MUC4/CXADR/PCDH15/RPE65/COL2A1/TNFSF11/TNFRSF11A/CRACD/DCSTAMP/TF/PRDM14/CARTPT/USH2A/FSHB/ILDR2/MIP/MUC6/HTR4/NXNL2/NEUROD1/LRRK1/MINAR2/GPR55/RP1L1/NOX4/MFSD2A/GATA1/CDH3/UBASH3B/CLRN1/SPP1/COMP/TULP1/RHO/GJB6/ILDR1/USH1C/CRB1/WHRN/NPHP4/NOD2/P2RX7/CUBN/INAVA/SLC2A1/IAPP/CALCA/PKP3/OCLN/P2RX4/RDH12/VSIG1/TNFRSF11B/CCR2/IL20RA/IL17A/HAMP/CRB2/AIPL1/SLC39A8/PIWIL4/CLDN18/SYK/BAX/ACP5/PROM1/SASH3/TJP3/CLDN1/PERP/ABCC8/INPP5D/TMEM119/IL10RA/ITGB3/ALPL/ADAM8/PTGS2/PTK2B/F11R/COL14A1/BRINP1/CORO1A/SLC1A1/SIGLEC15/STK39/SLC28A2/ABCC6/IL6/LIPA	98
GO:0048880	sensory system development	144/4760	387/15504	0.372093023255814	1.21196013289037	2.81063991235561	0.00330857156668825	0.0407346378751098	0.0348560313426791	LAMA1/DSCAM/TFAP2A/WT1/GPM6A/RP1/TFAP2B/SLC17A8/ADAMTS18/RPGRIP1/SOX11/MEIS2/ABCB5/ISL1/NR2E1/PAX6/MYH15/MTNR1B/ATP8A2/SLC17A6/RORB/MEIS3/WNT2/OPN5/SAMD7/VAX1/POU4F2/RPE65/PAX2/PHOX2B/RAB11FIP4/SPRED3/DCX/BFSP2/MIP/FBN2/OLFM3/NEUROD1/NEUROD4/SLC6A3/WNT7A/RD3/NKD1/SEMA3A/BFSP1/RP1L1/PAX4/MFSD2A/SLC44A4/SLC38A8/CDK20/BMP7/PDE6A/GRM6/LHX2/SLC17A7/TULP1/SIX3/SOX1/RHO/TWIST1/SLC7A11/STRA6/LAMC3/EPHB2/DLX1/FAT3/MYO7A/GRHL2/GNGT1/FASLG/DRD2/KERA/GRHL3/USH1C/DZANK1/CRB1/LIM2/BCL11B/LHX1/NPHP4/SHH/IMPG2/CLCN2/SLITRK6/WNT16/PBX4/POU4F1/HPCA/WNT9B/FOXN4/MAB21L2/PDE6B/SDK2/LCTL/CRB2/NHS/SLC39A5/CELF4/HESX1/WNT7B/SHROOM2/WNT5B/CRYGN/BAX/CLDN19/PROM1/ITGAM/TMEM231/INHBA/TMEM215/RS1/MERTK/CYP1A1/NRL/MFAP2/MFRP/IFT122/CDON/VSX1/CABP4/FGF10/LPCAT1/SALL2/TTC8/SOX12/NR2E3/CACNA1C/NTRK2/COL8A2/B9D1/GLI3/ROM1/OSR2/BMP4/PRDM1/OPN4/SLC1A1/DLL1/MEGF11/SOX4/KRT12/GATA3/GDF11	144
GO:0003351	epithelial cilium movement involved in extracellular fluid movement	23/4760	45/15504	0.511111111111111	1.6647619047619	2.9724190219079	0.00332775463798354	0.0408011655613634	0.0349129581066858	DNAH9/CFAP221/DNAH5/CFAP54/CFAP43/ADCY10/SPA17/CFAP45/SPAG6/DNAI1/CWH43/DAW1/ODAD3/DNAAF1/JHY/CCDC40/ROPN1L/VANGL1/CCDC88C/STK36/ODAD4/DNAAF4/DPCD	23
GO:0045165	cell fate commitment	96/4760	247/15504	0.388663967611336	1.26593406593407	2.80424676292811	0.00360320895414611	0.0440871971620935	0.0377247670840786	FGFR2/WT1/MYT1L/IL12RB1/HNF1B/FOXG1/ISL1/NR2E1/PAX6/ONECUT2/TBR1/WNT2/LY9/GAP43/PAX2/TBX4/PRDM14/TRIM15/SLAMF6/TBX22/IL23R/IL12B/ONECUT1/NEUROD1/NEUROD4/WNT7A/TBXT/FOXA1/ESRP1/GATA1/WNT10A/TNFSF18/GATA4/NANOG/TBX20/DSCAML1/GCM1/EOMES/SOX1/TBX19/DLX1/FEZF2/ASCL1/TOX/TENM4/BCL11B/WNT10B/SHH/IRF4/FOXN1/JAK3/WNT16/TBX5/WNT8B/POU4F1/WNT9B/EYA2/FOXN4/SPN/RUNX2/POU5F1/GDF7/EPOP/SOSTDC1/OLIG3/DKK1/WNT7B/WNT5B/IL23A/FOXP3/WNT3/MESP1/CHD3/CDON/GATA6/FGF10/TBX6/APC2/TBX21/SOCS3/CYP26B1/SLAMF8/SOX17/LOXL3/GLI3/BMP4/PRDM1/DLL1/GATA3/RAG2/TAL1/TBX3/SFRP2/MTA3/DMRT3/IL6	96
GO:0055075	potassium ion homeostasis	18/4760	33/15504	0.545454545454545	1.77662337662338	2.97260076853113	0.00368895077981906	0.0450432299342031	0.0385428302855105	SLC12A3/SLC12A1/SLC12A5/ATP12A/KCNJ10/UMOD/SLC12A8/ATP4A/SCNN1B/ATP1A3/ATP1A4/SLC12A9/ATP6V1B1/CYP11B2/KCNQ1/KCNH2/FXYD2/KLHL3	18
GO:0048532	anatomical structure arrangement	11/4760	17/15504	0.647058823529412	2.10756302521008	3.04114838138753	0.00394096970987898	0.0468643024536211	0.0401010952935054	TFAP2A/KIF14/PAX2/SEMA3A/HOXB1/EGR2/KCNA2/NRP2/PLXNA4/DLL1/HOXB2	11
GO:0051961	negative regulation of nervous system development	55/4760	131/15504	0.419847328244275	1.36750272628135	2.81154636281694	0.00396496363031083	0.0470551395164343	0.0402643917652491	TNR/DCC/CDH1/SOX11/NR2E1/PAX6/BCL11A/FSTL4/DRD3/VAX1/KIAA0319/TRIM46/CLSTN3/SYNGAP1/WNT7A/ROBO2/SEMA3A/DPYSL5/SYT4/BMP7/DRAXIN/MCF2/LHX2/SPP1/EPHB2/DLX1/DLL3/LIN28A/TRPC5/TRIM11/TNF/PTN/EPHA7/SLIT1/DKK1/SOX10/EFNB3/GPR37L1/F2/NFATC4/WNT3/IL1B/ABCC8/TREM2/PTPN13/TMEM98/SEMA4F/CDK5/ID4/BRINP1/MAP2/CBLN1/LDLR/SORL1/IL6	55
